client_id,residence_country 1,residence_country 2,residence_country 3,residence_country 4,residence_country 5,residence_country 6,residence_country 7,residence_other region 1,residence_other region 2,residence_other region 3,residence_other region 4,residence_other region 5,residence_other region 6,residence_other region 7,residence_other region 8,gender_female,gender_male,generation_gen silent/boomers,generation_gen x,generation_gen z/alpha,generation_millennials,category_children clothes,category_handbags,category_men clothes,category_men shoes,category_other,category_soft,category_women clothes,category_women shoes,color_cool_jewel,color_neutral_pastel,color_other,color_vivid_metallic,color_warm_earth,season_autumn,season_spring,season_summer,season_winter,total_sum
14023304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,1,4,0,3,3,0,3,0,0,9,0,9
14081565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,2,25,2,9,3,3,15,6,2,17,13,14,8,8,43
14171345,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
14272492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,3,4,1,0,20,1,17,6,3,5,20,0,0,12,32
14407617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11,1,4,5,25,4,7,19,5,2,17,9,22,9,10,50
14413478,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,2,1,0,0,2,4,1,0,0,1,0,6,0,7
14672044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,2,3,1,0,0,1,3,1,1,3,5,3,1,0,9
14782430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,2,0,0,3,0,3
14784007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,2,0,0,2,1,3,0,1,1,4,6
14832384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,1,0,2,1,3,3,1,1,3,1,8,0,1,9,4,14
14880507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,1,4,4,1,2,5,1,3,0,8,4,0,12
15117400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0,0,2,1,1,2,3,0,2,1,3,2,2,8
15233177,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,3,3,1,1,0,2,4,1,3,0,3,7,0,10
15277101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,3,0,0,3
15367861,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6,0,0,0,0,1,2,1,3,3,4,0,0,7
15683930,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,5,0,0,3,2,3,4,0,2,5,3,0,3,11
15776670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,3,1,1,4,0,0,2,6,0,0,1,7
15792378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,4,0,39,4,9,14,9,6,11,13,12,10,14,49
15803481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,4,0,0,0,0,2,3,1,1,1,2,4,1,1,8
15837530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,4,0,5,0,15,3,5,12,6,3,3,6,7,4,12,29
15840516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,7,1,28,12,3,21,11,1,17,9,16,15,13,53
15880658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,24,7,9,0,0,1,10,9,12,1,11,16,17,3,7,43
15905511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,2,0,0,2,4,0,0,0,4
15910530,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,2,0,0,1,1,2,0,1,0,5,0,0,5
15987155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,6,2,6,3,1,1,4,3,3,3,13
16105567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,5,1,1,5,0,0,0,3,1,3,7
16108231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5,12,0,0,8,3,8,14,0,1,14,3,2,7,26
16453894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,8,2,15,2,8,6,3,18,13,3,9,11,7,15,13,46
16533620,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11,0,0,0,5,0,0,0,6,2,4,1,3,6,10,0,0,16
16562718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,3,3,0,3,2,1,8,5,0,5,10,5,0,4,19
16567000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,3,2,1,6,0,16,5,8,9,10,2,14,14,8,16,5,43
16612618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,3,1,0,0,1,0,0,3,4
16741082,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,2,1,2,1,1,5
16760985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,1,1,0,2,0,1,3
16780918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,7,0,9,1,2,12,3,0,2,6,7,4,2,19
16924581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,5,1,12,0,7,3,7,3,12,3,6,6,7,15,3,31
16985447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,18,2,0,2,0,0,6,5,3,0,8,12,1,0,9,22
17015986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,7,0,2,3,0,2,1,5,0,0,3,8
17080014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,6,3,26,2,26,1,4,3,9,20,7,5,30,11,11,23,26,71
17190590,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,1,8,0,1,8,0,1,2,3,4,1,4,12
17254894,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,7,0,1,5,0,1,1,8,0,0,0,8
17307116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,1,5,0,1,3,1,8,1,0,3,1,2,7,3,13
17378423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,2,11,0,0,7,0,16,5,2,2,5,5,4,11,25
17506596,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,0,13,4,3,5,2,7,7,9,7,6,2,24
17518783,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,2,2,0,0,0,1,6,2,3,7,0,0,7,12,19
17537553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,12,0,0,4,0,6,8,1,3,2,0,16,0,18
17701081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6,4,9,1,0,0,5,7,2,3,4,0,8,3,10,21
17719983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,5,6,3,0,3,0,6,10,0,3,0,4,10,5,19
17789096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,2
17897069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,4,2,0,4,3,0,3,10,0,0,0,10
17905291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,2,0,0,0,1,0,4,1,1,1,1,0,0,6,7
17974943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,4,0,0,2,1,3,2,1,1,0,1,2,5,8
18246697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10,3,1,1,27,2,3,13,7,1,20,9,10,14,11,44
18290449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,19,8,7,2,10,8,10,23,7,8,12,18,21,7,14,60
18381420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,6,2,6,1,33,8,3,35,5,2,13,20,8,23,7,58
18475015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6,4,8,0,7,4,1,2,5,4,9,2,4,19
18628394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,1,2,0,0,1,1,0,3,0,4
18651872,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,0,5,1,18,7,6,12,6,3,9,7,7,13,9,36
18758357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,9,9,4,0,0,3,5,11,7,0,3,0,3,11,12,26
18764145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,2,3,3,0,7,3,2,1,0,9,1,3,13
18786653,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,5,0,0,5,0,5,7,1,0,0,11,2,0,13
18807027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4,0,0,5,0,0,0,0,5,1,0,3,3,1,0,5,9
18815406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,9,3,14,10,2,18,5,2,11,14,11,6,7,38
18912200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,0,3,0,3,3,1,0,1,1,2,1,4,8
18923074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,2,0,0,1,1,1,2,0,0,0,5,5
18934694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,2,0,3,0,0,3,0,2,4,0,6
19188944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,7,0,4,0,3,5,1,0,5,0,4,0,10,14
19200638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2,1,1,0,4,2,0,0,2,0,1,3,6
19322725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,7,2,6,0,0,4,1,13,5,0,3,4,11,2,5,22
19454257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,4,2,8,2,9,1,2,7,7,1,12,4,15,3,7,29
19489970,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,3,0,0,3,1,1,0,2,0,0,3,5
19630095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,4,0,0,0,0,1,3,1,3,0,8,0,0,8
19728778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4,4,1,2,1,0,4,2,5,0,1,8
19836709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,8,2,7,1,22,8,3,15,5,7,21,17,4,13,17,51
19845134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,6,1,16,0,0,2,2,20,6,0,5,17,3,5,8,33
19897758,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,3,0,4,0,0,4
19927333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,6,0,3,4,1,1,0,0,0,9,0,9
19964538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,3,1,3,14,2,11,9,3,0,7,0,18,0,25
20022185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,7,5,1,3,6,2,4,5,1,5,5,16
20075053,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,7,3,0,1,11,0,14,5,6,13,11,1,10,4,13,23,1,41
20089937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,3,3
20126062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,6,3,0,1,4,0,6,0,4,2,5,11
20127755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0,7,4,1,9,2,0,5,0,4,3,10,17
20185503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
20226595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,8,16,0,0,7,5,10,13,1,4,4,7,12,10,33
20313324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,37,17,8,21,10,2,19,25,8,3,24,60
20322506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,3,0,0,1,0,2,2,0,1,0,4,1,0,5
20394084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,1,1,2,2,0,1,2,3,1,0,6
20507937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1,1,1,8,2,1,7,3,2,4,0,8,2,7,17
20549807,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,1,3,2,2,0,7
20583055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2,16,8,3,9,6,0,10,7,4,12,5,28
20634417,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,12,1,16,6,4,9,11,2,14,1,16,2,21,40
20829540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,11,1,17,2,4,12,4,1,11,0,9,23,0,32
21056289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,3,0,1,1,2,4,2,0,1,4,0,0,5,9
21105505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,3,0,1,0,1,1,0,2,2,3,2,6,1,0,2,9
21110073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,3,1,0,0,2,0,2,0,4
21123043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,2,1,0,0,0,5,1,0,1,2,3,0,2,7
21168380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15,0,2,0,10,6,2,17,2,0,12,0,0,33,0,33
21185381,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,8,0,0,19,0,0,1,1,15,5,1,6,12,2,8,6,28
21240313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,2,3,0,0,2,3,4,3,0,0,2,4,1,3,10
21429959,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,3,0,2,1,1,3,3,0,1,0,3,4,1,8
21461457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
21590881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,1,2,4,0,0,5,2,0,9,0,11
21599261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,1,3,1,2,4,7,2,6,0,5,7,0,5,8,20
21777679,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,5,0,0,0,1,1,3,0,1,0,3,2,1,6
21823171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,17,5,22,3,1,7,4,23,12,2,18,11,15,14,19,59
21836400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,7,1,1,8,0,5,8,5,2,2,9,3,6,20
21844104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,2,2,0,2,5,0,7,3,2,2,4,4,4,2,14
21848739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,2,1,2,0,0,2,2,0,0,3,5
21898142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,3,0,0,4,2,3,2,1,2,3,4,1,2,10
21933541,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,21,0,1,0,0,0,9,2,3,0,8,13,0,6,3,22
22015034,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,11,9,1,0,0,0,5,7,5,1,4,4,0,11,7,22
22085028,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,0,4,1,0,0,4,2,0,1,9,9,4,2,1,16
22094564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,1,3,12,1,0,1,5,10,5,0,4,1,10,13,0,24
22117627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,3,0,0,4,0,1,0,4,0,0,1,5
22217620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,1,5,0,0,1,4,4,0,0,8,6,4,4,2,16
22541289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,4,6,26,4,5,13,8,1,16,10,11,11,11,43
22611800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,1,2,0,1,2,2,5,2,0,2,2,4,1,4,11
22615489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,5,3,3,4,2,0,4,0,6,6,1,13
22638306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,9,1,4,0,0,0,3,4,2,1,6,5,0,4,7,16
22642068,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,6,0,0,11,0,4,6,1,7,4,6,2,6,18
22835154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,4,0,20,5,7,18,2,1,10,4,6,12,16,38
22845395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,5,0,0,0,0,4,0,0,3,3,0,4,0,7
22863416,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,7,1,2,0,1,1,5,3,0,3,4,0,4,4,12
22915376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,1,1,2,1,0,1,5,0,0,0,5
23010070,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,2,2,28,2,11,12,3,5,12,8,5,22,8,43
23129053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,20,4,0,1,1,12,10,1,7,13,5,5,8,31
23168755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,5,0,0,1,9,4,1,7,3,2,8,0,12,0,9,21
23242083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,2
23385548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,11,1,3,1,1,11,2,0,5,9,2,7,1,19
23416024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,1,2,0,0,1,1,0,4,1,5,0,0,6
23533095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
23539519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,0,11,0,4,9,0,1,1,5,1,5,4,15
23541378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,2,0,0,1,1,1,3,4,0,0,0,0,4,4,8
23618302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2,0,0,1,0,1,2,0,2,0,1,1,3,5
23720775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,3,1,1,6,1,2,8,3,0,3,3,9,1,3,16
23786181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,8,6,0,0,6,2,14,3,1,2,11,1,3,7,22
23874759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,4,0,0,0,4,0,0,4
24053808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,7,2,5,0,0,0,3,5,5,0,4,5,4,7,1,17
24061477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,5,2,0,0,0,2,0,5,2,0,3,8,0,2,0,10
24308281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,1,2,0,0,2,0,5,3,2,0,0,10,0,0,10
24494682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,12,3,3,1,0,0,5,12,0,0,3,3,6,5,6,20
24653992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,8,2,3,5,8,4,8,7,0,11,13,1,8,8,30
24958958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,3,0,0,1,1,2,3,0,1,7,0,0,0,7
25049147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,3,0,0,0,3
25059981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,1,0,0,0,1,5,0,0,0,0,5,1,0,6
25088741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,5,0,0,0,1,4,1,0,2,3,2,2,1,8
25235610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,56,0,0,0,3,0,0,0,16,6,13,5,19,6,12,22,19,59
25263978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,3,0,6,7,2,10,5,0,3,4,7,7,2,20
25266521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,24,17,6,6,6,6,9,33,14,1,10,25,16,10,16,67
25283005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,15,0,0,10,0,15,6,1,5,5,8,5,9,27
25557437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,12,4,1,7,4,2,4,0,6,10,2,18
25603507,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,0,0,2,0,0,4,0,4
25611028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7,5,7,0,2,0,5,5,6,0,6,1,9,5,7,22
25615951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,0,0,0,0,3,1,0,0,0,0,0,4,4
25619521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,1,9,3,1,8,0,18,6,0,4,6,6,7,9,28
25665682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,3,0,3,0,4,2,2,3,2,2,9
25769878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,9,1,4,4,1,4,3,1,14,1,5,5,12,23
25845497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,8,7,3,3,6,3,2,9,1,10,11,1,23
25850095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,4,0,0,3,2,3,3,0,2,0,2,6,2,10
26009918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,3,3,1,3,6,2,8,6,0,2,4,9,3,2,18
26133654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,1,0,0,1,1,2,0,1,2,0,4,2,0,6
26381264,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,4,0,1,3,0,0,2,2,4,0,0,6
26503348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7,0,0,4,14,0,1,11,2,1,11,7,7,10,2,26
26615323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9,1,3,0,4,5,5,7,4,1,5,5,8,3,6,22
26625301,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,21,0,0,6,0,8,14,6,2,12,2,1,15,30
26644136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,4,0,14,3,5,0,2,15,7,0,6,21,4,2,3,30
